,original_user_link,original_context,original_time
927,https://weibo.com/u/6320894561,#川美#澄清❗️希望更多人可以看到澄清了解真相！不要被移花接木的假象欺骗了！地点不一样！不是同一个地方！由于天气原因当晚9点就结束解散了！#肖战粉丝澄清辟谣#,10月6日 09:17
928,https://weibo.com/u/5994936184,"#肖战粉丝#  #愿君安#
来看看肖战粉丝制作的大电影《愿君安》吧

以风的自由祝肖战先生余生无忧；
以海的奔流祝肖战先生势如破竹；
以山的挺拔祝肖战先生潇洒坦荡；
以花的绚烂祝肖战先生初心不变。
我们彼此保护，携手成长。
愿，在满月时予你圆满；
愿，在风起时予你陪伴，
时光如许，不畏将来，
愿，君安！
生日快乐，肖战！@X玖少年团肖战DAYTOY  

cr：L虾圈配音社的微博视频",10月6日 08:36
929,https://weibo.com/u/7409239198,#肖战粉丝# 善意永远不被关注，大家爱看的永远是热闹，自导自演还没够？无人机最后没飞，涂鸦也不是这个校区，别再恶意造谣了，还有别太看得起肖战粉丝，我们哪能爬上那么高的雕塑泼油漆。好好关注一下公益吧，我们有好好做公益应援#肖战#,10月6日 09:50
930,https://weibo.com/Imwatchingu,"肖战超话
来路有风，迎面有光。
生日快乐🎂
@X玖少年团肖战DAYTOY",10月5日 23:39
931,https://weibo.com/u/5969428478,"#肖战粉丝#
虽然我们叫小飞侠，但是我们真的不会飞",10月6日 09:33
932,https://weibo.com/u/2871972644,"#肖战# |#肖战1005生日快乐#

月是人间散客
亦是人间清乐
卿是人间绝色
亦是人间难得

肖战生日快乐愿你永远开心快乐，顺顺利利！星途璀璨，未来可期！！
(*￣3￣)╭♡ | ʜᴀᴘᴘʏ ʙɪʀᴛʜᴅᴀʏ ᴛᴏ ᴜ
@X玖少年团肖战DAYTOY

cr.logo",10月5日 21:08
933,https://weibo.com/u/7485885521?refer_flag=0000015010_&from=feed&loc=nickname,"王一博超话 · #王一博小王子造型#
侧拍花絮奉上，细数浪漫秋日里珍贵的心动瞬间～@UNIQ-王一博 #第13届金鹰节颁奖晚会# LYIBO-OFFICIAL的微博视频",今天 20:49
934,https://weibo.com/u/6772178180,#肖战粉丝# 别问我发生了什么，问就是粉丝会瞬间移动，自带特异功能,10月6日 09:14
935,https://weibo.com/randbibi?refer_flag=0000015010_&from=feed&loc=nickname,金鷹三十。我們依然迎風砥礪。今年是第四次來到金鷹節。熟悉的親切感。,今天 20:52
936,https://weibo.com/u/7245096520,"置顶 肖战超话#肖战1005生日快乐# xz#虾圈摆摊市场#
战哥生日快乐，来个抽奖

🍑布衣小站🍑
（入股不亏 超多可爱的周边）

手幅，手幅册，Q版立牌、钥匙扣，真人立牌、钥匙扣，透扇，透扇册，明信片，胸章，镜子，鼠标垫，抱枕等（具体周边见🍑布衣小站🍑）

开奖时间：O微博抽奖平台
小站指路：O呆桃家的婉婉
奖品：
1️⃣转发
祖传手幅【1人】➕ 透卡册（唯粉 超话≥11级）
特等奖：【1人】   魏无羡来日方长手幅册（ 超话≥10级）
2️⃣评论
一等奖：【1人】 2张满天星手幅➕ 2个立牌➕ 透扇3把➕ 钥匙扣2个
二等奖：【2人】  1张满天星手幅➕ 立牌1个➕ 透扇2把
三等奖：【3人】 5张铜版纸手幅➕ 立牌1个
踩楼共4人
🎉踩楼105 铜版纸手幅1张➕ 透扇1把
🎉踩楼520 铜版纸手幅3张➕ 透扇2把
🎉踩楼1005 铜版纸手幅5张➕ 立牌1个
🎉踩楼1991 满天星手幅2张➕ 透扇2把

参加踩楼的，必须彩虹屁≥15字夸战哥，不符合要求的，奖励作废。

PS：包邮（偏远地区，港澳台国外除外）
「最终解释权归🍑布衣小站🍑所有」

抽奖要求
1. 转赞评+艾特3个好友
2.🍑布衣小站🍑成员
3. 主超等级≥9级
4.关注@X玖少年团肖战DAYTOY 和@肖战工作室
关注不关注我都可 如果因为抽奖关注我了请不要取关 伤🐭
中奖之后会有审核
转发不够520个我就黑幕小站内部人员
@微博抽奖平台 O抽奖详情",10月5日 22:55
937,https://weibo.com/u/6571295178,"肖战超话 记录1005
全满分
讨论1亿
红粉65万 活粉80万
互动量1412万
肖战二十九岁生日的第一天，要更爱他。
#肖战吹蜡烛##肖战正能量艺人#",10月6日 10:44
938,https://weibo.com/u/2179711467,"#肖战粉丝# xz#肖战粉丝公益倡导#
肖战一直是个温柔内敛的人，从他身上我学到了很多，谦虚，有礼貌，戒骄戒躁。
肖战公益一路有你！肖战粉丝在不断进步每个人都要好好生活，相信未来会越来越好！@X玖少年团肖战DAYTOY #边江 乔诗语#
cr/L星闻揭秘的微博视频",10月6日 09:11
939,https://weibo.com/bakatan,"好丢人啊 那全国都知道肖战考川美 差300分差点没考上了#我是普通人,我讨厌肖战#",10月6日 07:51
940,https://weibo.com/u/3791093962,"被固粉+1，谢谢。
昨天有姐妹喜欢，所以多加几个踩楼！
截止时间：O今天下午3点 。

1楼，请喝一杯小鹿茶。（家附近没有的话顺延2楼，以此类推）
105楼，送定制抱枕一个（如图一图二）
290楼，送定制抱枕一个（如图三图四）
520楼，送公益组核桃+枸杞一份。
1005楼，送鸳鸯火锅一份。
1991楼，送开小灶生日定制充电宝一个。
2900楼，再送一个定制抱枕（如图八图九）

条件：不是黑子和披皮，会审核；踩中后自己先截图，以免吞评无对证。私信地址和电话，下午寄出，过期不候，全员监督。

顺顺利利@X玖少年团肖战DAYTOY
#肖战公益一路有你#",10月6日 10:39
941,https://weibo.com/u/5118223590,"#肖战# xz #肖战吹蜡烛#
【肖战：少年感是“就不怕，我要先做”】
肖战认为，所谓少年感，就是内心保持纯粹的状态，面对新鲜事物要有冲劲儿，“就不怕，我要先做，我一定要把它做好”。

@X玖少年团肖战DAYTOY

（视频来源：中国青年报）

L中国青年报的微博视频",10月6日 10:05
942,https://weibo.com/momomiik,咋不去拍火车站，人更多…整个火车站都是肖战粉丝，肖战粉丝大迁徙………,10月6日 09:24
943,https://weibo.com/u/1569027901,"#肖战手臂线条#
如山间清风，如晨曦阳光。
放肆笑闹，永远青春年少，
过去不回头，未来不将就。
#肖战1005生日快乐#
@X玖少年团肖战DAYTOY L浅色夏沫拥抱你的微博视频",9月28日 12:08
944,https://weibo.com/u/7356791703,"肖战最好的你超话#肖战1005生日快乐# 🎂#肖战我喜欢你#
肖战你如阳光一样温暖。
肖战你如松竹一样挺拔。🌵
肖战你如山峰一样巍峨。
肖战你如星辰一样闪耀。🌟
肖战你如玫瑰一样炙热。
@X玖少年团肖战DAYTOY",10月6日 10:16
945,https://weibo.com/u/7379321875,肖战最好的你超话#肖战余生请多指教# xz#狼殿下肖战# 肖战正能量艺人，肖战演技好，肖战唱歌棒，肖战颜值高，肖战很暖心，肖战人品好，肖战有礼貌，肖战工作努力，肖战非常敬业，肖战尊敬前辈，肖战三观正，肖战引领粉丝越来越优秀，肖战是根正苗红的好艺人，期待余生请多指教，期待狼殿下肖战@X玖少年团肖战DAYTOY,10月6日 00:29
946,https://weibo.com/u/5619926600,删除我的ID和TP R溺水小刀片的微博投票,10月6日 10:10
947,https://weibo.com/u/5909342713,"#肖战粉丝#
肖战粉丝2020年公益不完全汇总~
参与疫情支援、战疫助农、关爱老幼、教育助学、环境保护、抗洪驰援等超两百个公益项目，光生日公益超135项！2020年截止目前公益金额超8000万，累积参加人次超281万！饭随爱豆，传递爱与正能量，好棒#肖战# @X玖少年团肖战DAYTOY",10月6日 10:04
948,https://weibo.com/u/7270141073,"总结了一下观赛指南
我们85号运动员 要尽兴 也要平安，这两天的好运 全都给你！

#王一博赛道平安# wyb #王一博珠海zic摩托车赛# @UNIQ-王一博",10月6日 09:30
949,https://weibo.com/u/5229575550,"#肖战粉丝# 来自甘肃兰州百合种植区人员特意致谢肖战以及肖战粉丝，向她们所做的公益支持表示感谢并且送上对战战的生日祝福！
#肖战吹蜡烛#红莎娱乐超话 L红莎娱乐的微博视频",10月6日 09:30
950,https://weibo.com/u/7272067254,"肖战超话#肖战余生请多指教# xz#肖战顾魏#  
不要着急，最好的总会在最不经意的时候
出现。那我们要做的就是：怀揣希望去努力，静待美好的出现。
""想把世间美好全部给你""@X玖少年团肖战DAYTOY  
cr:L草莓氷·肖战的微博视频",10月5日 22:06
951,https://weibo.com/u/7368265589,"肖战最好的你超话#肖战余生请多指教# xz #肖战斗罗大陆#
肖战善良真诚，肖战俊朗挺拔， 肖战疏朗坦荡，肖战敬业勤勉， 肖战品行端正，肖战乐于助人， 肖战品性温良，肖战谦逊有礼， 肖战行胜于言，肖战正能量艺人 @X玖少年团肖战DAYTOY   ",10月6日 09:03
952,https://weibo.com/yeva08,肖战超话 29岁的 @X玖少年团肖战DAYTOY 早；今天开始就是全新的你啦，今天也要元气满满正能量呀！ 我们一起牵着彼此的手浩浩荡荡走下去…… #肖战 给29岁的我# #肖战#,10月6日 07:37
953,https://weibo.com/u/5786888137,"#肖战吹蜡烛##愿君安#

肖战先生，我们都有在好好的过好自己的生活。你说过，热爱可抵岁月漫长，彼此保护从来不是说说而已。所以，我们共同进步吧。
一辈子，我也不知道有多长。可我，余生就想喜欢你
愿，君安！
生日快乐，肖战！@X玖少年团肖战DAYTOY 肖战最好的你超话苏战超话我们坐在高高的虾壳上听老虾讲过去的故事超话肖战余生请多指教超话
L虾圈配音社的微博视频",10月6日 10:02
954,https://weibo.com/u/6303442951,"肖战最好的你超话#肖战吹蜡烛# xz #肖战公益一路有你#
指路回
“认真的时候工作，糊涂的时候读书，独处的时候思考，难过的时候睡觉。”以谦逊的态度面对一切，成长永远在路上。 @X玖少年团肖战DAYTOY 2信阳·固始县",10月6日 10:35
955,https://weibo.com/u/5607054231,"开小灶小鹿茶真果粒ROSEONLY百威雅诗兰黛
卡点00:00 10:05 22:05 23:59从开始到结尾",10月6日 10:50
956,https://weibo.com/u/7080094801,"#愿君安# xz#肖战吹蜡烛#
愿君安 愿君一切如愿
愿君驭风扶摇直上@X玖少年团肖战DAYTOY  
crL是王阿贤的微博视频",10月6日 10:41
957,https://weibo.com/u/3283038275,"【并无聚众，本身是商业区】
【涂鸦公共区，人人可涂】
【并未攀爬大卫像，勿造谣】
#川美#    #肖战粉丝#",10月6日 09:37
958,https://weibo.com/u/5210470270,"#肖战粉丝#
肖战粉丝为肖战的公益庆生，线上线下大大小小135个公益项目
一点点爱汇聚成星光，粉丝和肖战一样都在变成更好的自己",10月6日 09:31
959,https://weibo.com/u/7244687848,"真心建议粉丝朋友们不要在涂鸦墙上喷自己爱豆的名字，很不吉利。

首先这预示着你家爱豆「活该被喷」，并且人们以后见到你爱豆的名字，脑子里浮现的都是「我擦」。",10月6日 10:39
960,https://weibo.com/u/7448635209,#公益不是失格偶像肖战的挡箭牌# #肖战不配演医生# 肖战妨碍批评自由，我轻视肖战。肖战粉丝欠债不还，我讨厌肖战粉丝。我不会看任何有肖战的影视剧及综艺节目。 R无辜的人民群众的微博投票,9月28日 20:23
961,https://weibo.com/u/1420378193,新的一岁新的第一天也被虐粉了 谢邀 脱粉是不可能的#我是仙女 我喜欢肖战# 只会给花更多的钱 操更多的数据了🙏🙏🙏,10月6日 09:50
962,https://weibo.com/u/3306017473,"#肖战余生请多指教# xz #肖战顾魏#
哎呀我的肖兔兔！你怎么那么可爱！

@X玖少年团肖战DAYTOY Lcaihongtangswwrgv的微博视频",9月26日 21:47
963,https://weibo.com/u/6229368413,这个世界比肖战照片好看的只有会动的肖战。今天依然是高兴的一天，要快乐啊战战！            #肖战吹蜡烛#,10月6日 10:57
964,https://weibo.com/u/5619926600,被固粉+1,10月6日 10:00
965,https://weibo.com/u/6491339292,肖战最好的你超话祝福#肖战#  xz#肖战正能量艺人# 我喜欢肖战，我爱肖战，我爱慕肖战，我欣赏肖战，我喜爱肖战，我倾慕肖战，我佩服肖战，我对肖战好感爆棚，我肯定肖战，肖战好，肖战帅，肖战温柔，肖战谦虚，肖战努力，肖战好A，肖战好甜………我爱你肖战@X玖少年团肖战DAYTOY！！！,10月6日 01:54
966,https://weibo.com/u/7373370659,肖战超话#肖战我喜欢你# xz#肖战1005生日快乐# 昨天视频没发出来，重发一次，我愿做你小小的观众，在台下看着你闪闪发光，你在大屏上，我在人群中，物理有距离，心没有 L就爱有钱520的微博视频,10月6日 10:52
967,https://weibo.com/u/6334549175,据不完全统计仅生日期间#肖战粉丝# 已参与并支持135项公益项目！将对肖战的生日祝福，化作真挚的公益力量， 肖战粉丝太暖啦来看看来自百合种植户的祝福吧！！！ L肖洒的肖夫人的微博视频,10月6日 08:28
968,https://weibo.com/u/7348151905,"肖战最好的你超话#肖战斗罗大陆# xz #肖战余生请多指教#
肖战帅气， 肖战聪明可爱，肖战阳光豁达，肖战心胸宽广，肖战我好爱你，支持期待肖战斗罗大陆，期待肖战余生请多指教，期待狼殿下肖战
@X玖少年团肖战DAYTOY",10月6日 00:26
969,https://weibo.com/u/7252600362,"肖战超话
这是一份迟来的打卡记录
昨晚用3个小时跑齐了东京三块大屏，有的地方去的时候已经很晚了，但还是有不少海外饭在守着打卡纪念。
果然无论身处多远，喜欢肖肖的心情都是不会变的29岁的肖肖要一切顺利啊

#肖战1005生日快乐# L麻辣兔子盖浇饭的微博视频",10月6日 10:17
970,https://weibo.com/u/3791093962,"【朱砂痣时光映画开箱】
今天录的是时光映画
很无聊，来看我翻帅哥！
老公的脸绝美
#肖战1005生日快乐#
L赞比的Luy的微博视频",9月29日 20:43
971,https://weibo.com/u/5372288504,"关于公益的澄清，更多详情可见@-战粉辟谣澄清bot-   @肖战辟谣bot

1.不是同一个项目，不存在“偷公益”一说。

2.宣传的是因为疫情原因导致滞销的产品，帮助农民解决燃眉之急。

#肖战# xz#肖战工作室#",8月29日 15:34
972,https://weibo.com/byBAOyan,"#肖战1005生日快乐##肖战1005生日乐园# #我画的就是肖战#  
萌芽🌱，开花🌸，结果🌾

一岁一礼  一寸欢喜
无事绊心弦 所念皆如愿
@X玖少年团肖战DAYTOY
生日快乐🎂 我的战战",10月5日 21:00
973,https://weibo.com/u/2704626341,"肖战超话 #肖战1005生日快乐#

生日快乐
未来依旧陪你一起走
越来越好，越来越红🔥

@X玖少年团肖战DAYTOY",10月5日 00:09
974,https://weibo.com/u/6179787749,"いったん収束。

暂时先画到这。

提前祝 #肖战1005生日快乐#

@X玖少年团肖战DAYTOY

#战羡# #我画的就是肖战# L阿Q因为是狗屎派所以更要画啊丶的微博视频",10月2日 14:12
975,https://weibo.com/u/5474706376,"肖战最好的你超话#肖战顾魏#   #肖战余生请多指教#
肖战顾魏 肖战余生请多指教
#肖战斗罗大陆# #肖战唐三#
肖战斗罗大陆 肖战唐三   xz #肖战1005生日快乐#  肖战1005生日快乐
#愿君安# 愿君安 #肖战吹蜡烛#  肖战吹蜡烛

肖战开心快乐！顺利安康！愿你所想所思，均如愿以偿
@X玖少年团肖战DAYTOY
cr@肖战工作室 L和我说话会招财的微博视频",10月6日 10:56
976,https://weibo.com/u/3850253246,肖战最好的你超话祝福#肖战#  xz#肖战正能量艺人# 我喜欢肖战，我爱肖战，我爱慕肖战，我欣赏肖战，我喜爱肖战，我倾慕肖战，我佩服肖战，我对肖战好感爆棚，我肯定肖战，肖战好，肖战帅，肖战温柔，肖战谦虚，肖战努力，肖战好A，肖战好甜………我爱你肖战@X玖少年团肖战DAYTOY！！！,10月6日 01:55
977,https://weibo.com/suixin996,"置顶 #肖战1005生日快乐#  xz#肖战1005生日乐园#

肖战生贺原创视频:「肖战·生辰贺」

生性高雅显风范
日子惬意体康健
快意人生知音伴
乐娱生日尽开颜

「分四个片段」
时空隧道之相识之路
影视舞台之蜕变之路
正能量语录之影响之路
与君相伴之未来之路

感谢
@韩_小_佳 水印设计
@赞赞赞201109 语音朗读
@湘子DAYTOY 素材提供
@姜姜使性子 素材搜集
@轻折苜蓿喂兔兔 文案编辑
最后语音祝福@随心的肖战粉丝集结群成员

BGM-喜剧之王（经典插曲）
          下山（要不要买菜）
          诛仙主题曲
          满足（肖战）

安利肖战我们是认真的
我们也会以肖战为榜样
好好学习、好好工作，再力所能及的帮助他人
加油！成就更好的自己

祝肖战29岁生日快乐❤️
@X玖少年团肖战DAYTOY❤️ L我是随乄心的微博视频",10月5日 20:57
978,https://weibo.com/u/6157726889,"#川美#
涂鸦墙造谣，被拆穿后，立马有组织有纪律地改变方向，把国庆期间正常出游造谣成非法集会。（请注意，粉丝是在旁边的商业街看表演，街上还有很多其他游客，九点表演就取消了，川美学生睡这么早？

以晨小晨为代表的227，天天造谣，实施网暴和引导群体对立，不管吗？还帮着推黑热搜？@微博管理员",10月6日 02:32
979,https://weibo.com/u/7464104328,"肖战最好的你超话#肖战余生请多指教# xz #肖战我喜欢你#   #肖战斗罗大陆#
很幸运能够在最美的年华认识你，如果说陪伴是最长情的告白，那等待，一定是最极致的思念吧，所以我会一直等你，也会一直陪着你，期待肖战余生请多指教，期待肖战斗罗大陆。 @X玖少年团肖战DAYTOY",10月6日 00:15
980,https://weibo.com/u/3558577383,#边江 乔诗语#虾的逻辑是真牛批，讨厌一个cv 希望自己的喜欢不要沾💩等于网暴？当初真是瞎了眼为了边江这种人和别人骂架,10月6日 10:57
981,https://weibo.com/u/5683895842?refer_flag=0000015010_&from=feed&loc=nickname,"？？？？？？？这么快
今天9点复盘比赛
等我爸爸们妈妈们",今天 20:42
982,https://weibo.com/u/3917322710,肖战最好的你超话#肖战#  xz#肖战正能量艺人# 我喜欢肖战，我爱肖战，我爱慕肖战，我欣赏肖战，我喜爱肖战，我倾慕肖战，我佩服肖战，我对肖战好感爆棚，我肯定肖战，肖战好，肖战帅，肖战温柔，肖战谦虚，肖战努力，肖战好A，肖战好甜………我爱你肖战@X玖少年团肖战DAYTOY！！！,10月6日 01:57
983,https://weibo.com/zhanzhan19911005,共分三个展厅。Bgm有按钮可以关闭，墙上的视频都可以点。 L十月雾屿丨肖战的微博视频,10月5日 10:09
984,https://weibo.com/u/5653268262,"肖战超话#肖战1005生日快乐##肖战1005生日乐园# 肖战哥哥！@X玖少年团肖战DAYTOY 生日快乐！第一次追星，为了方便看到你我开始经常用微博了。去年夏天我看到你开始了解你喜欢你，一转眼一年有余了。你自律努力，真诚坦荡，虽然现在变得越发成熟稳重啦，却还是时不时透露着单纯可爱。我别的不擅长，就用画笔刻画出你每个动人的瞬间吧。不知不觉间我已经画了很多张，我的画技也一直在进步呢！虽然听到最多的是“”画得好像照片啊""""对绘画专业的人来说这显然不是一句特别好的评价，说明离艺术作品还差的远嘞！你对待工作认真负责，我也会像你一样热爱自己的专业。我会遵守约定，继续加油，提升审美提高画技，和你一同成长，我也要成为更好的人！
肖战哥哥，29岁生日快乐！我祝你天天开心身体健康，心想的事儿都能成！顺顺利利！",10月5日 03:53
985,https://weibo.com/u/6489506656,#边江 乔诗语#给肖战庆生然后就？？？,10月6日 08:02
986,https://weibo.com/u/5657471241,#肖战粉丝#8000多万，我为我们骄傲,10月6日 10:18
987,https://weibo.com/u/5722246392,删掉【】之前的字分享投票 R熊孩子初墨的微博投票,10月3日 22:09
988,https://weibo.com/u/7380312815,肖战超话#肖战余生请多指教# xz #肖战斗罗大陆# 没有谁的幸运是凭空而来，只有当你足够努力，你才会足够幸运。这世界不会辜负每一份努力和坚持，时光不会怠慢执着而勇敢的每一个人。@X玖少年团肖战DAYTOY,10月6日 08:36
989,https://weibo.com/u/7476130981,肖战最好的你超话#肖战余生请多指教# Xz#支持肖战影视综艺#  我喜欢肖战，期待肖战余生请多指教，肖战斗罗大陆。肖战顺顺利利平平安安开开心心@X玖少年团肖战DAYTOY,10月6日 10:48
990,https://weibo.com/u/5850457719,"肖战超话#愿君安# xz #肖战 给29岁的我#

肖战粉丝太厉害了，产出🐮🍺

再来看看【肖战古装群像 | 今年勇】生贺 | 燃向踩点

「 迹晦光韬 不代表豪情已折耗

    拿得起当年勇 傲视群雄不足道 」
又是一年，又是一岁，你诠释过的他们在平行时空里继续替你纵横江湖，演员肖战也会继续在自己的道路上感观世界、恣意人生。
「 天公爱作美 清风皓月任我飞 」
祝君今年勇、年年勇，出道四周年快乐，29周岁生日快乐！

@X玖少年团肖战DAYTOY

Cr. L三九不离战的微博视频",10月5日 21:41
991,https://weibo.com/u/6671433610,"#肖战1005生日快乐# xz #肖战#

㊗️ 我爱的男孩@X玖少年团肖战DAYTOY
    生日快乐！顺顺利利！
    开开心心！健健康康！

   肖战生贺‖演艺经历‖成长总结向‖双声道
    BGM:  少年／梦然
   
感谢
    歌词排版: @恋赞式波栗兔
    部分音频: @happydays快乐时光
    视频供档: @MOMEI·肖战视频收集站@MorningGlory_肖战资源博 L墨阿梨的微博视频",10月5日 11:51
992,https://weibo.com/u/2676200915,"川美的肖战粉丝亲自现身说法，证明川美现在所有涂鸦墙都禁止涂鸦。
很好，看看涂鸦是不是都是以前的。",10月6日 10:15
993,https://weibo.com/u/1714978587,"俺们肖肖是满分！
（除了正能量，但是粉丝只能做十分）",10月6日 10:21
994,https://weibo.com/u/5850457719,"总结一下就是，昨天惊人的活粉量，各大品牌（包括从17年就未给任何艺人送过祝福的白微霸霸）和圈内好友送祝福，对面可不得疯嘛。

但是也不必焦虑，挂了一个凌晨的rs，没多少活人看。早上的黑rs则挂了两个小时左右。

但是必须总结一下经验。
1.我们家这种情况，任何大型的线下活动搬上来应该宣传具体的内容而不是强调人多。肖战粉丝人多是毋庸置疑的事情，没必要再继续证明也没必要用这件事来吹嘘，苟住。

2.昨天晚上从我们知道这件事到上热搜仅仅用了半个小时，一开始大家不清楚情况，只能洗无关。下次还是得第一时间找了解情况的人，大力澄清。

3.大家不能再躺了，要学会加热自家热门。",10月6日 10:26
995,https://weibo.com/xiaozhan1,看看蓝天白云...头发都这么长了 O绿洲,6月12日 13:45
996,https://weibo.com/Makotofushimi,"强  

#肖战正能量艺人#",10月6日 10:42
997,https://weibo.com/u/6585183965,"#肖战 给29岁的我# xz#肖战1005生日快乐#

明信片&Happy Birthday
希望你在未来的一岁里，依然能快乐自在地生活，永远看得见阳光。
对待任何事情都能保持炙热，坚持下去！甩开烦恼，珍惜当下。
愿我们都能成为最好的自己！平安喜乐，迎风奔跑吧～
@X玖少年团肖战DAYTOY
肖战生日快乐",10月5日 22:00
998,https://weibo.com/weikehan,我需要听清楚肖战小朋友被涂了奶油后在说啥，去掉背景音乐发一版嘛，求求你不要不识抬举@肖战工作室,10月5日 22:38
999,https://weibo.com/u/5372288504,"#边江 乔诗语# xz#肖战粉丝#

感谢边江 乔诗语 的祝福

从偶像组合到演员，肖战学会了掌控自己的步伐。单纯褪去，他开始走向复杂而多面的人生。他懂得了妥协是种必须，但也知道如何坚守自己的底线。如果一定要对五年前的自己说一句话，他会说：“你做得很好，保持住。”
@X玖少年团肖战DAYTOY Litsashou_的微博视频",10月6日 10:01
1000,https://weibo.com/u/6181788576,"搬自破站辣味
“以下三条可以求证下

（让你们不要把重点放涂鸦上的动态被删了，精准锤）”",10月6日 06:21
1001,https://weibo.com/u/5722246392,删掉【】之前的字分享投票 R熊孩子初墨的微博投票,10月6日 08:41
1002,https://weibo.com/superjuniorhg,"呃
那个游戏上热搜了
不要去不要去
拜托大家不要去",10月6日 10:02
1003,https://weibo.com/u/5619926600,真是个浪漫的男人  你的愿望有我们一份 我们的好运都想给你  肖战谢谢你,10月6日 10:58
1004,https://weibo.com/u/5742401513,"#肖战1005生日快乐#
愿你脚踏康庄道 大步向前余生无恙
@X玖少年团肖战DAYTOY
又是一年🎂生日快乐",10月5日 09:35
1005,https://weibo.com/u/2674977220,#每日易星闻##肖战吹蜡烛# 29岁的新鲜战战@X玖少年团肖战DAYTOY 过生日吹“蜡烛”许愿的视频释出，哈哈哈哈哈特别认真的使劲吹不过这个是仙女棒吹不灭啊最后脸颊上还被猝不及防抹了蛋糕，开心快乐的样子也太可爱了 L网易娱乐频道的微博视频,10月6日 09:57
1006,https://weibo.com/XZJDXQ,"#肖战1005生日快乐#

各路宝贝送来的祝福

肖战哥哥生日快乐

今天是你29岁生日啦~

这是陪你度过的第二个生日~

祝你生日快乐@X玖少年团肖战DAYTOY

希望你顺顺利利、平平安安、健健康康、快快乐乐、前程似锦

#肖战#",10月5日 01:25
1007,https://weibo.com/u/2365849183,#肖战粉丝#感觉也是实惨，明明他早就叫粉丝们不要乱涂乱画了，真粉丝应该不会做出来网上流传的“川美事件”吧？明明生日会的地方离那个涂鸦墙十万八千里，这也要被黑？站在路人的角度看他生日也要被黑真的实惨，你们的❤呢？（看看后3图，字这么吃藕是粉丝看到都觉得不舒服吧？） #重庆新闻#,10月6日 09:42
1008,https://weibo.com/u/6184331421,下一期是我最爱的面包 我快乐了,8月22日 15:46
1009,https://weibo.com/u/7410175103,#肖战吹蜡烛#肖战，请收下我们的这些爱意请大步向前走，不要回头，那些肮脏抵挡不了你的光芒@X玖少年团肖战DAYTOY,10月6日 10:53
1010,https://weibo.com/u/3306017473,"#肖战吹蜡烛# xz #肖战#
来听听粉丝在肖战生日这天送上的应援曲《众相渡他》吧

“满腔赤忱任年月走马
  万岁千山一个他
  歌风雅戏入画自渡尘嚣上”

@X玖少年团肖战DAYTOY

L肖战_bot的微博视频",10月6日 10:52
1011,https://weibo.com/u/5798480420,"肖战超话#肖战1005生日快乐# xz #肖战 给29岁的我#
          
           最近肖战出现的帅图都是这种寸头照，你是觉的女友粉还不够多吗？妈粉姐粉皮已经掉了一地了这种图总出，剩下的妈粉姐粉估计也快扛不住了
           寸头是检验帅哥的唯一标准，肖战hold住了，简直杀我
肖战 xz xzgg xfx@X玖少年团肖战DAYTOY
肖战 给29岁的我肖战1005生日快乐",10月6日 02:32
1012,https://weibo.com/809060222,置顶 既然是我熟悉的部分那就简单说下疫情期间组织应援需要准备的，组织应援方必须要准备完整的活动方案，应急方案，还有防疫措施，【重点】全部手续都要加盖公章~拿不出来就是非法聚集活动哦,10月6日 01:02
1013,https://weibo.com/u/2400966427,"没必要，就是没必要
我也不会故意对着我身边喜欢肖战的朋友
开这些嘲讽。
更何况这还是你女朋友。
看法不一样咋了？
你接受她喜欢肖战
她接受你讨厌肖战
不就完事了？
你们俩都是要跟肖战谈恋爱结婚过日子么？
他有那么重要么？",10月5日 23:55
1014,https://weibo.com/u/6582935242,"无人机表演在商业街，不在学校门口，两个地方距离不近。而且号称涂鸦的那个粉丝，号只有3条微博哦，还有黑色涂对了，学校学生都已经辟谣了，别为了黑而黑好吗
希望路人理智一点 不要被yxh带偏🙏
#肖战粉丝澄清辟谣#",10月6日 09:06
1015,https://weibo.com/u/6158844967,"#肖战1005生日快乐# #肖战余生请多指教#
————————————————————————
🥕 那一世，
🥕 转山转水转佛塔，
🥕 不为修来世，
🥕 只为途中与你相见。

啊啊啊啊啊啊啊啊为什么会有人适合所有的造型啊……这个短发➕ 背带裤又萌又帅啊……为什么那么讨人喜欢啊

肖战1005生日快乐
肖战余生请多指教  xz xzf xfx
@X玖少年团肖战DAYTOY
————————————————————————",10月5日 21:05
1016,https://weibo.com/u/3690663182,"嗯，分享点开心……
所以很多好理解的吼
更新一下 ，29岁生日数据
#肖战1005生日快乐#",10月6日 10:15
1017,https://weibo.com/u/6571295178,"虔诚的打卡了温馨缘
“老板，两个肖战”
好吃唉，豌豆很香，以及重庆所有面上面盖的煎蛋真的非常灵魂
#肖战# 2重庆·温馨缘面庄(松石支路店)",10月6日 10:05
1018,https://weibo.com/u/6519170412?refer_flag=0000015010_&from=feed&loc=nickname,"双十一打算买什么？纯分享博。（hao羊.毛和V商看见就拉黑）

#甜甜圈/小剧场#",今天 20:26
1019,https://weibo.com/u/5708209132,#肖战粉丝# 肖战粉丝这明明就是非法集会啊，最后是被警察叔叔驱赶赶走的，至于肖战粉丝自己说的已经经过备案的，那如果是合法的，为什么警察叔叔还要驱赶你们？？？如果是合法经过备案的，那这么多人的集会警察是在外面的吧？,10月6日 09:45
